C,Si,Mn,Ni,Cr,Mo,V,Cu,W,Al,Ti,Nb,N,Co,P,S,AT (K),Ms (K)
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1533,562.07
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1523,564.26
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1513,566.27
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1503,568.09
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1493,570.01
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1483,571.82
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1473,573.46
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1463,574.95
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1453,576.29
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1443,577.38
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1433,577.57
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1423,577.75
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1413,577.91
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1403,578.06
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1393,578.2
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1383,578.33
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1373,578.44
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1363,578.55
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1353,578.65
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1343,578.74
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1333,578.83
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1323,578.9
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1313,578.98
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1303,579.04
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1293,579.1
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1283,579.16
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1273,579.21
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1263,579.26
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1253,579.31
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1243,579.36
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1233,579.4
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1223,579.44
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1213,579.49
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1203,579.53
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1193,579.57
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1183,579.62
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1173,579.66
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1163,579.71
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1153,579.76
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1143,579.82
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1133,581.7
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1123,584.54
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1113,587.22
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1103,587.83
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1093,586.91
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1083,584.02
0.09,0.28,1,0.01,10.8,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1073,578.79
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1623,488.15
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1613,492.77
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1603,497.21
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1593,501.47
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1583,505.56
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1573,509.49
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1563,513.26
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1553,516.88
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1543,520.34
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1533,523.65
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1523,526.81
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1513,530.06
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1503,533.17
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1493,536.15
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1483,538.98
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1473,541.67
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1463,544.22
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1453,546.64
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1443,548.93
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1433,551.08
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1423,553.11
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1413,555.02
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1403,556.81
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1393,558.48
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1383,560.03
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1373,561.48
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1363,562.83
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1353,564.07
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1343,565.22
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1333,566.27
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1323,567.23
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1313,568.1
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1303,568.89
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1293,569.59
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1283,570.21
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1273,570.74
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1263,571.18
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1253,571.54
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1243,571.8
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1233,571.97
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1223,572.03
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1213,571.98
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1203,571.81
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1193,571.5
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1183,571.03
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1173,571.18
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1163,572.58
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1153,573.69
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1143,574.47
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1133,574.82
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1123,574.61
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1113,573.65
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1103,571.68
0.09,0.28,1,0.01,13.4,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1093,568.42
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1603,473.14
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1593,477.67
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1583,482.04
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1573,486.25
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1563,490.31
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1553,494.22
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1543,498
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1533,501.85
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1523,505.56
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1513,509.14
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1503,512.58
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1493,515.89
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1483,519.07
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1473,522.13
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1463,525.05
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1453,527.86
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1443,530.53
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1433,533.09
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1423,535.53
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1413,537.84
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1403,540.04
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1393,542.12
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1383,544.08
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1373,545.92
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1363,547.66
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1353,549.28
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1343,550.79
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1333,552.18
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1323,553.47
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1313,554.65
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1303,555.72
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1293,556.68
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1283,557.53
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1273,558.26
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1263,558.88
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1253,559.39
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1243,559.77
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1233,560.02
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1223,560.14
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1213,560.66
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1203,562.66
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1193,564.41
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1183,565.91
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1173,567.11
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1163,568
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1153,568.5
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1143,568.56
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1133,568.06
0.09,0.28,1,0.01,15,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1123,566.88
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1523,426.82
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1513,431.41
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1503,435.85
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1493,440.15
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1483,444.31
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1473,448.34
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1463,452.22
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1453,455.98
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1443,459.6
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1433,463.1
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1423,466.47
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1413,469.71
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1403,476.26
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1393,482.59
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1383,488.6
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1373,494.3
0.09,0.28,1,0.01,20,0.31,0.1,0,0,0.021,0,0.09,0,0,0.01,0.015,1363,499.7
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1753,687.41
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1743,688.02
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1733,687.92
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1723,687.92
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1713,687.93
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1703,687.96
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1693,687.99
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1683,688.02
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1673,688.04
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1663,688.06
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1653,688.08
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1643,688.1
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1633,688.11
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1623,688.13
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1613,688.14
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1603,688.15
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1593,688.16
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1583,688.17
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1573,688.18
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1563,688.19
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1553,688.19
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1543,688.2
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1533,688.21
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1523,688.21
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1513,688.22
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1503,688.22
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1493,688.22
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1483,688.23
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1473,688.23
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1463,688.3
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1453,688.47
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1443,688.63
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1433,688.78
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1423,688.91
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1413,689.03
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1403,689.14
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1393,689.24
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1383,689.33
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1373,689.42
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1363,689.49
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1353,689.56
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1343,689.62
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1333,689.68
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1323,689.73
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1313,689.78
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1303,689.83
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1293,689.87
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1283,689.91
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1273,689.95
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1263,689.98
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1253,690.02
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1243,690.05
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1233,690.09
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1223,690.12
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1213,690.16
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1203,690.2
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1193,690.24
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1183,690.28
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1173,690.34
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1163,690.39
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1153,690.46
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1143,690.54
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1133,690.63
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1123,690.74
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1113,690.87
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1103,682.96
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1093,672.75
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1083,661.03
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1073,647.91
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1063,633.42
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1053,617.55
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1043,600.23
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1033,581.37
0.12,0.28,1.72,0,0,0.2,0.06,0,0,0.068,0,0.038,0,0,0.016,0.005,1023,560.86
