Fe,Co,Ni,Al,Si,Cr,Nb,Mo,Ti,Cu,Mn,Zr,V,C,T,"phase (SS=0, SS+IM=1)"
15,0,15,40,0,0,15,0,15,0,0,0,0,0,314,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,328,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,342,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,356,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,370,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,384,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,398,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,412,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,426,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,440,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,454,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,468,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,482,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,496,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,510,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,524,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,538,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,552,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,566,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,580,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,594,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,608,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,622,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,636,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,650,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,664,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,678,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,692,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,706,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,720,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,734,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,748,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,762,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,776,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,790,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,804,0
15,0,15,40,0,0,15,0,15,0,0,0,0,0,818,0
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,1,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,32,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,63,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,94,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,125,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,156,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,187,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,218,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,249,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,280,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,311,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,342,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,373,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,404,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,435,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,466,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,497,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,528,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,559,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,590,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,621,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,652,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,683,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,714,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,745,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,776,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,807,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,838,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,869,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,900,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,931,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,962,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,993,1
18.2,18.2,18.2,0,0,18.2,0,0,9,18.2,0,0,0,0,1024,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,4,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,17,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,30,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,43,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,56,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,69,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,82,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,95,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,108,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,121,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,134,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,147,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,160,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,173,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,186,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,199,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,212,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,225,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,238,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,251,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,264,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,277,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,290,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,303,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,316,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,329,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,342,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,355,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,368,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,381,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,394,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,407,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,420,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,433,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,446,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,459,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,472,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,485,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,498,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,511,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,524,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,537,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,550,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,563,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,576,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,589,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,602,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,615,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,628,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,641,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,654,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,667,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,680,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,693,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,706,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,719,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,732,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,745,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,758,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,771,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,784,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,797,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,810,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,823,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,836,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,849,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,862,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,875,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,888,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,901,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,914,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,927,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,940,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,953,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,966,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,979,1
17.2,17.2,17.2,0,0,17.2,0,0,14,17.2,0,0,0,0,992,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,4,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,32,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,60,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,88,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,116,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,144,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,172,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,200,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,228,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,256,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,284,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,312,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,340,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,368,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,396,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,424,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,452,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,480,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,508,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,536,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,564,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,592,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,620,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,648,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,676,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,704,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,732,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,760,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,788,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,816,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,844,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,872,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,900,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,928,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,956,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,984,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,1012,1
16.7,16.7,16.7,0,0,16.7,0,0,16.7,16.7,0,0,0,0,1040,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,5,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,55,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,105,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,155,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,205,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,255,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,305,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,355,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,405,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,455,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,505,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,555,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,605,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,655,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,705,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,755,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,805,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,855,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,905,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,955,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,1005,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,1055,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,1105,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,1155,1
17,16,16,0,0,0,16,16,3,16,0,0,0,0,1205,1
16,16,15,0,0,0,16,16,5,16,0,0,0,0,2,1
16,16,15,0,0,0,16,16,5,16,0,0,0,0,135,1
16,16,15,0,0,0,16,16,5,16,0,0,0,0,268,1
16,16,15,0,0,0,16,16,5,16,0,0,0,0,401,1
16,16,15,0,0,0,16,16,5,16,0,0,0,0,534,1
16,16,15,0,0,0,16,16,5,16,0,0,0,0,667,1
16,16,15,0,0,0,16,16,5,16,0,0,0,0,800,1
16,16,15,0,0,0,16,16,5,16,0,0,0,0,933,1
16,16,15,0,0,0,16,16,5,16,0,0,0,0,1066,1
16,16,15,0,0,0,16,16,5,16,0,0,0,0,1199,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,7,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,54,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,101,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,148,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,195,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,242,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,289,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,336,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,383,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,430,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,477,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,524,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,571,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,618,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,665,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,712,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,759,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,806,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,853,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,900,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,947,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,994,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,1041,1
15,15,15,0,0,0,15,15,10,15,0,0,0,0,1088,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,2,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,31,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,60,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,89,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,118,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,147,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,176,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,205,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,234,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,263,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,292,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,321,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,350,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,379,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,408,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,437,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,466,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,495,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,524,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,553,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,582,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,611,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,640,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,669,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,698,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,727,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,756,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,785,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,814,1
14,14,14,0,0,0,14,14,16,14,0,0,0,0,843,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,6,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,29,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,52,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,75,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,98,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,121,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,144,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,167,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,190,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,213,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,236,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,259,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,282,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,305,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,328,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,351,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,374,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,397,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,420,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,443,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,466,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,489,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,512,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,535,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,558,1
15,12,12,0,0,0,12,12,25,12,0,0,0,0,581,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,4,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,30,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,56,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,82,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,108,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,134,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,160,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,186,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,212,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,238,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,264,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,290,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,316,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,342,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,368,1
11,11,11,0,0,0,11,11,34,11,0,0,0,0,394,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,2,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,25,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,48,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,71,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,94,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,117,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,140,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,163,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,186,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,209,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,232,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,255,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,278,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,301,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,324,1
10,10,10,0,0,0,10,10,40,10,0,0,0,0,347,1
19,18,18,9,0,18,0,0,0,18,0,0,0,0,8,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,39,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,70,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,101,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,132,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,163,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,194,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,225,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,256,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,287,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,318,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,349,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,380,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,411,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,442,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,473,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,504,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,535,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,566,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,597,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,628,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,659,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,690,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,721,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,752,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,783,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,814,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,845,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,876,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,907,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,938,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,969,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,1000,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,1031,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,1062,0
19,18,18,9,0,18,0,0,0,18,0,0,0,0,1093,0
17.5,17.5,17.5,9,0,17.5,0,0,0,17.5,0,0,3.5,0,2,0
17.5,17.5,17.5,9,0,17.5,0,0,0,17.5,0,0,3.5,0,26,0
17.5,17.5,17.5,9,0,17.5,0,0,0,17.5,0,0,3.5,0,50,0
17.5,17.5,17.5,9,0,17.5,0,0,0,17.5,0,0,3.5,0,74,0
17.5,17.5,17.5,9,0,17.5,0,0,0,17.5,0,0,3.5,0,98,0
17.5,17.5,17.5,9,0,17.5,0,0,0,17.5,0,0,3.5,0,122,0
17.5,17.5,17.5,9,0,17.5,0,0,0,17.5,0,0,3.5,0,146,0
17.5,17.5,17.5,9,0,17.5,0,0,0,17.5,0,0,3.5,0,170,0
17.5,17.5,17.5,9,0,17.5,0,0,0,17.5,0,0,3.5,0,194,0
17.5,17.5,17.5,9,0,17.5,0,0,0,17.5,0,0,3.5,0,218,0
17.5,17.5,17.5,9,0,17.5,0,0,0,17.5,0,0,3.5,0,242,0
17.5,17.5,17.5,9,0,17.5,0,0,0,17.5,0,0,3.5,0,266,0
