Al,Co,Cr,Cu,Fe,Ni,V,Mo,Mn,Sn,W,Zr,Ti,Ta,Nb,T(K),E
16.5,16.7,16.7,16.7,16.7,16.7,0,0,0,0,0,0,0,0,0,318,199.46292
16.5,16.7,16.7,16.7,16.7,16.7,0,0,0,0,0,0,0,0,0,313,199.79394
16.5,16.7,16.7,16.7,16.7,16.7,0,0,0,0,0,0,0,0,0,308,200.12356
16.5,16.7,16.7,16.7,16.7,16.7,0,0,0,0,0,0,0,0,0,303,200.45177
16.5,16.7,16.7,16.7,16.7,16.7,0,0,0,0,0,0,0,0,0,298.15,200.76879
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,828,9.01843
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,823,9.23736
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,818,9.45436
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,813,9.66782
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,808,9.87857
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,803,10.08607
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,798,10.29068
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,793,10.49194
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,788,10.68906
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,783,10.88333
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,778,11.0732
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,768,154.32171
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,763,154.70728
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,758,155.0917
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,753,155.47496
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,748,155.85708
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,743,156.23804
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,738,156.61785
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,733,156.9965
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,728,157.37401
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,723,157.75036
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,718,158.12557
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,713,158.49962
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,708,158.87252
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,703,159.24427
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,698,159.61487
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,693,159.98432
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,688,160.35262
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,683,160.71977
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,678,161.08577
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,673,161.45062
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,668,161.81432
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,663,162.17687
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,658,162.53827
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,653,162.89853
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,648,163.25763
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,643,163.61559
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,638,163.9724
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,633,164.32806
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,628,164.68257
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,623,165.03594
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,618,165.38815
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,613,165.73922
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,608,166.08914
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,603,166.43792
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,598,166.78555
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,593,167.13203
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,588,167.47736
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,583,167.82155
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,578,168.16459
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,573,168.50648
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,568,168.84723
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,563,169.18683
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,558,169.52529
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,553,169.8626
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,548,170.19877
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,543,170.53379
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,538,170.86766
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,533,171.20039
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,528,171.53198
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,523,171.86242
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,518,172.19172
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,513,172.51987
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,508,172.84688
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,503,173.17274
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,498,173.49746
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,493,173.82103
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,488,174.14346
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,483,174.46475
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,478,174.7849
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,473,175.1039
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,468,175.42176
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,463,175.73847
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,458,176.05404
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,453,176.36847
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,448,176.68176
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,443,176.9939
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,438,177.3049
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,433,177.61476
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,428,177.92348
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,423,178.23105
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,418,178.53749
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,413,178.84278
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,408,179.14693
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,403,179.44994
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,398,179.7518
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,393,180.05253
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,388,180.35211
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,383,180.65056
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,378,180.94786
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,373,181.24402
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,368,181.53904
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,363,181.83292
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,358,182.12566
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,353,182.41727
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,348,182.70772
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,343,182.99704
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,338,183.28522
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,333,183.57226
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,328,183.85817
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,323,184.14293
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,318,184.42655
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,313,184.70903
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,308,184.99037
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,303,185.27058
8,23,23,23,0,23,0,0,0,0,0,0,0,0,0,298.15,185.54129
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,683,80.70938
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,678,80.94188
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,673,81.17478
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,668,81.39981
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,663,81.62921
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,658,81.85537
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,653,82.0769
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,648,82.30239
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,643,82.52454
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,638,82.74589
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,633,82.96636
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,628,83.18772
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,623,83.40338
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,618,83.624
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,613,83.84366
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,608,84.06373
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,603,84.28352
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,598,84.50181
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,593,84.71813
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,588,84.93624
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,583,85.15551
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,578,85.37135
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,573,85.59064
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,568,85.81006
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,563,86.02675
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,559.92,86.17404
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,559.92,86.17404
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,558,186.62236
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,553,187.03179
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,548,187.43964
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,543,187.8459
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,538,188.25058
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,533,188.65367
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,528,189.05518
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,523,189.4551
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,518,189.85345
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,513,190.2502
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,508,190.64538
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,503,191.03897
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,498,191.43098
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,493,191.82141
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,488,192.21026
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,483,192.59752
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,478,192.98321
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,473,193.36731
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,468,193.74983
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,463,194.13077
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,458,194.51013
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,453,194.88791
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,448,195.26411
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,443,195.63873
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,438,196.01178
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,433,196.38324
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,428,196.75312
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,423,197.12142
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,418,197.48815
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,413,197.8533
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,408,198.21687
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,403,198.57886
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,398,198.93927
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,393,199.29811
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,388,199.65536
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,383,200.01105
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,378,200.36515
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,373,200.71768
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,368,201.06863
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,363,201.41801
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,358,201.76581
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,353,202.11203
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,348,202.45668
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,343,202.79975
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,338,203.14125
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,333,203.48117
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,328,203.81952
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,323,204.15629
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,318,204.49149
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,313,204.82511
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,308,205.15717
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,303,205.48764
20,20,20,20,0,20,0,0,0,0,0,0,0,0,0,298.15,205.8067
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,858,7.61183
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,853,7.67234
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,848,7.73598
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,843,7.80174
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,838.52,7.86398
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,838,7.88665
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,833,8.16906
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,828,8.71464
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,823,9.64059
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,822.22,9.80706
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,822.22,9.80706
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,822.22,9.80706
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,818,10.43595
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,808,136.27746
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,803,160.13504
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,798,160.67747
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,793,161.21796
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,788,161.75652
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,783,162.29315
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,778,162.82785
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,773,163.36061
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,768,163.89145
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,763,164.42036
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,758,164.94734
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,753,165.4724
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,748,165.99552
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,743,166.51673
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,738,167.036
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,733,167.55335
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,728,168.06878
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,723,168.58229
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,718,169.09387
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,713,169.60353
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,708,170.11126
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,703,170.61708
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,698,171.12098
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,693,171.62295
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,688,172.12301
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,683,172.62115
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,678,173.11737
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,673,173.61167
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,668,174.10406
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,663,174.59453
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,658,175.08308
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,653,175.56972
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,648,176.05444
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,643,176.53725
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,638,177.01815
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,633,177.49713
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,628,177.9742
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,623,178.44935
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,618,178.9226
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,613,179.39393
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,608,179.86335
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,603,180.33086
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,598,180.79647
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,593,181.26016
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,588,181.72194
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,583,182.18181
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,578,182.63978
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,573,183.09584
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,568,183.54999
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,563,184.00223
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,558,184.45257
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,553,184.901
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,548,185.34752
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,543,185.79214
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,538,186.23485
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,533,186.67566
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,528,187.11457
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,523,187.55157
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,518,187.98667
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,513,188.41986
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,508,188.85115
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,503,189.28054
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,498,189.70803
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,493,190.13362
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,488,190.5573
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,483,190.97908
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,478,191.39897
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,473,191.81695
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,468,192.23303
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,463,192.64722
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,458,193.0595
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,453,193.46988
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,448,193.87837
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,443,194.28496
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,438,194.68965
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,433,195.09244
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,428,195.49334
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,423,195.89233
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,418,196.28944
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,413,196.68464
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,408,197.07795
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,403,197.46936
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,398,197.85888
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,393,198.2465
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,388,198.63223
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,383,199.01606
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,378,199.398
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,373,199.77804
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,368,200.15619
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,363,200.53244
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,358,200.9068
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,353,201.27927
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,348,201.64985
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,343,202.01853
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,338,202.38532
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,333,202.75022
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,328,203.11322
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,323,203.47434
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,318,203.83356
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,313,204.19089
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,308,204.54633
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,303,204.89988
32,17,17,17,0,17,0,0,0,0,0,0,0,0,0,298.15,205.24102
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,943,37.90905
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,938,38.4436
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,933,38.97082
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,928,39.49528
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,923,40.01239
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,918,40.52481
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,913,41.03336
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,908,41.53352
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,903,42.02728
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,898,42.51585
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,893,42.99808
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,888,43.47104
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,883,43.94229
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,878,44.40663
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,873,44.86056
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,868,45.30928
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,863,45.75305
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,858,46.18718
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,853,46.61635
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,851.01,46.78564
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,851.01,46.78564
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,848,47.2622
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,843,48.02815
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,838,48.75656
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,833,49.44385
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,831.61,49.62695
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,831.61,49.62657
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,828,50.92359
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,826.44,51.40002
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,823,52.34312
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,818,160.95744
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,813,161.63964
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,808,162.31923
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,803,162.99623
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,798,163.67062
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,793,164.34243
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,788,165.01164
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,783,165.67827
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,778,166.34231
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,773,167.00377
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,768,167.66266
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,763,168.31897
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,758,168.97271
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,753,169.62388
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,748,170.27248
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,743,170.91852
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,738,171.56201
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,733,172.20293
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,728,172.8413
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,723,173.47711
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,718,174.11037
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,713,174.74109
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,708,175.36926
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,703,175.99488
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,698,176.61797
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,693,177.23851
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,688,177.85652
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,683,178.47199
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,678,179.08492
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,673,179.69533
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,668,180.3032
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,663,180.90855
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,658,181.51137
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,653,182.11167
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,648,182.70944
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,643,183.30469
60,10,10,10,0,10,0,0,0,0,0,0,0,0,0,638,183.89742
