C,Mn,Cu,Si,Ni,Cr,Mo,V,W,Co,P,S,AT,T,t
0.34,0.38,0,0.31,0,2.86,0,0.17,8.12,0,0,0,1150,627.88,10372.08
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,752.51,899.76
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,758.9,899.76
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,764.35,965.14
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,768.1,1018.78
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,771.86,1122.48
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,776.18,1258.31
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,779.75,1381.59
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,782.38,1522.21
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,784.64,1718.27
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,787.65,1912.92
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,789.34,2100.33
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,791.97,2362.66
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,793.85,2648.58
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,795.35,2958.84
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,797.79,3363.15
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,699.14,4077.15
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,707.39,4225.9
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,713.84,4394.38
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,719.04,4644.61
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,724.95,5022.33
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,730.51,5448.49
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,736.6,5910.81
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,741.44,6581.67
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,746.81,7116.92
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,751.11,7771.28
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,755.24,8458.2
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,760.25,9205.84
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,762.94,9889.85
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,764.55,11092.76
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,771.72,12452.39
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,777.28,13978.66
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,780.14,16081.62
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,783.55,17309.46
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,739.17,987.97
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,744.05,930.32
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,749.5,890.79
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,668.71,9666.62
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,672.09,8653
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,674.91,7718.9
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,677.16,6933.47
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,680.17,6057.86
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,683.55,5311.18
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,687.5,4754.26
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,690.32,4285.31
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,692.95,3876
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,695.77,3421.86
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,699.52,3010.5
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,701.97,2741.87
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,705.35,2445.88
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,709.11,2144.41
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,712.68,1886.61
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,716.25,1694.64
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,720,1559.54
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,724.33,1400.85
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,729.77,1258.31
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,733.53,1138.13
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,737.29,1032.99
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,620.23,94951.28
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,622.67,83247.77
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,624.93,75819.61
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,627.37,66704.75
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,629.81,60333.56
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,631.88,53449.16
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,634.89,47514.51
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,637.52,42385.27
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,639.4,37679.07
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,641.84,33611.58
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,644.47,29983.17
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,646.35,26839.21
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,648.42,24275.71
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,650.67,22109.6
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,653.68,19451.63
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,655.74,17172.54
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,658.56,15425.17
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,661.76,13337.93
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,664.01,12317.17
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,665.89,11140.71
0.4,0.3,0,0.3,0,2,0,0.35,11.5,0,0,0,1175,668.14,10217.12
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,613.31,12504.24
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,617.97,11266.34
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,622.27,10019.57
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,625.67,9146.05
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,630.51,8403.27
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,634.99,7571.36
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,640.19,6755.46
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,645.92,6267.78
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,651.83,5758.75
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,658.47,5239.6
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,664.02,4782.81
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,669.76,4423.1
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,677.28,4198.46
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,685.7,4077.15
0.4,0.3,0,0.2,0,3.3,1.3,1.3,2.5,1.7,0,0,1075,692.33,4063.89
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,756.38,1006.72
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,762.4,1099.84
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,768.21,1182.74
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,773.43,1300.32
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,778.84,1438.66
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,783.65,1611.96
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,787.86,1794.76
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,791.07,1998.28
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,794.68,2238.99
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,798.49,2461.59
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,802.3,2732.09
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,673.57,2423.01
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,678.58,2246.08
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,683.79,2049.43
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,689.01,1852.36
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,694.02,1663.7
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,698.83,1518.04
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,704.05,1402.75
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,709.06,1288.06
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,714.67,1194
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,720.09,1096.37
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,726.7,1032.49
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,732.52,990.95
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,741.14,969.27
0.59,0.15,0,0.16,0,4.08,5.1,0.94,6.26,0,0.02,0.01,1200,748.76,960.13
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,739.78,689.36
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,747.62,705.8
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,753.39,772.99
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,758.34,843.73
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,762.05,939.75
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,764.53,1039.66
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,766.59,1181.61
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,768.45,1298.46
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,769.48,1465.84
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,694.4,978.51
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,700.18,905.57
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,705.33,835.25
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,711.11,783.48
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,717.71,727.52
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,724.31,694.02
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,732.15,684.73
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,649.23,2927.69
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,652.12,2604.45
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,655.01,2332.01
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,659.75,2088.06
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,664.91,1827.58
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,669.86,1625.8
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,673.37,1484.4
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,677.7,1359.7
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,682.44,1237.41
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,686.77,1107.97
0.63,0.23,0,0.08,0,4.68,0.39,0.51,6.76,0,0.03,0.03,1100,692.55,1021.51
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,691.78,5424.94
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,697.15,5890.15
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,702.71,6587.5
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,708.07,7367.42
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,712.61,8078.57
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,716.12,9429.95
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,719.83,10591.83
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,722.92,11869.52
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,725.19,13256.86
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,727.67,14806.36
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,730.35,16045.85
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,732.61,18102.34
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,733.85,20490.91
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,735.91,22962.73
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,738.59,26167.34
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,740.04,29919.24
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,741.28,34094.69
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,741.48,39908.09
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,638.79,9939.79
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,642.91,8800.25
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,647.24,7765.75
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,651.37,6989.52
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,656.52,6437.48
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,662.71,5870.8
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,669.51,5514.95
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,676.52,5336.41
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,684.36,5249.32
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,623.94,21764.42
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,625.8,18971.49
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,628.27,16703.99
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,630.33,14856.04
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,632.6,13301.35
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,636.11,11750.84
0.65,0.34,0,0.28,1.24,2.55,1.29,0.97,3.8,0,0.03,0.01,1100,638.79,10627.37
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,780.83,484.1
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,787.53,500.46
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,793.85,529.54
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,799.99,564.05
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,804.64,621.11
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,809.47,679.42
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,813.56,748.15
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,816.54,812.96
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,820.07,913.23
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,778.83,174.3
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,785.82,180.9
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,791.53,201.57
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,795.57,227.66
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,799.8,254.54
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,802.01,292.39
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,804.59,332.47
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,806.98,381.91
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,809.74,434.27
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,810.66,482.26
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,724.48,972.75
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,729.69,889.27
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,734.9,810.26
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,739.73,740.73
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,744.38,674.92
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,749.22,617
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,753.87,569.7
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,759.63,519.09
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,767.26,490.58
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,774.14,480.89
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,653.21,9526.57
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,656.34,8434.73
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,659.1,7518.7
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,661.67,6816.43
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,664.43,5934.02
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,668.29,5271.72
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,670.68,4667.53
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,675.1,4090.87
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,678.59,3573.36
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,681.72,3217.76
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,684.85,2907.36
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,689.08,2600.39
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,693.49,2294.59
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,697.54,2011.1
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,701.77,1798.77
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,705.26,1619.76
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,709.86,1483.44
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,714.83,1295.78
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,719.79,1174.75
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,723.47,1075.88
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,633.16,55826.37
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,633.71,48814.17
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,634.26,42829.9
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,636.1,37579.26
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,637.39,32409.76
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,639.23,27855.36
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,640.33,24189.44
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,641.81,21370.59
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,643.65,18622.08
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,645.48,16171.31
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,647.51,14043.08
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,649.35,12578.58
0.72,0.27,0,0.39,0,4.09,0,1.25,18.59,0,0,0,1290,651.92,10626.52
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,706.37,980.96
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,709.12,877.39
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,712.07,779.47
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,715.01,692.48
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,718.32,611.04
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,721.63,541.02
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,724.76,483.9
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,728.62,425.55
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,733.59,370.46
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,737.45,330.23
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,741.31,294.37
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,744.81,265.08
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,749.41,241.13
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,755.84,217.14
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,760.63,194.21
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,765.41,179.68
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,771.48,173.71
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,661.85,9703.79
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,664.8,8602.58
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,667.37,7496.23
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,668.84,6760.88
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,670.68,5993.64
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,672.89,5295.21
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,675.65,4694.29
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,677.3,4175.92
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,680.43,3702.02
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,682.27,3181.81
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,684.48,2801.38
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,687.24,2474.94
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,690,2171.54
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,692.94,1925.11
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,695.7,1677.53
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,698.64,1466.82
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,701.03,1282.59
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,703.61,1109.97
0.72,0.23,0,0.43,0,4.04,0,1.21,18.38,4.72,0,0,1290,627.83,99356.58
