C,Si,Mn,Ni,Cr,Mo,V,Cu,W,Al,Ti,Nb,N,Co,P,S,AT ,t,T
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,290.23,480
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,326.38,481
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,506.82,485
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,686.15,488
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,1048.56,490
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,1407.43,492
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,1767.45,493
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,2125.53,494
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,2481.6,495
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,2843.81,495
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,3196.84,496
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,3558.07,496
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,5333.45,498
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,7129.49,498
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,10690.6,499
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,14231,500
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,17750.6,501
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,21311.7,501
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,24872.8,501
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,28433.9,501
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,31901.4,502
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,35452.1,502
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,44328.9,502
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,53205.6,502
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,4,0,0,0,0,0,843,70751,503
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,11.96,356
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,13.03,385
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,15.05,406
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,17.32,419
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,30.35,448
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,44.95,460
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,76.43,472
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,109.59,478
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,143.89,481
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,178.27,484
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,213.06,486
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,248.45,487
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,283.03,489
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,318.27,490
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,495.5,493
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,672.62,495
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,1027.76,497
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,1379.36,499
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,1732.1,500
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,2082.9,501
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,2438.81,501
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,2786.61,502
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,3141.56,502
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,3496.54,502
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,5240.7,504
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,7005.5,504
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,10504.2,505
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,13982.1,506
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,17491.1,506
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,20937.8,507
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,24436.4,507
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,27935,507
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,31433.7,507
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,34932.3,507
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,43548.9,508
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,52269.4,508
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,8,0,0,0,0,0,843,69710.6,508
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,14.03,350
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,15.77,385
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,18.02,402
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,31.2,437
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,46.12,450
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,78.28,463
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,112.29,469
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,147.07,473
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,182.24,476
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,217.84,478
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,254.03,479
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,289.43,481
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,325.48,482
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,506.82,485
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,688.09,487
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,1048.56,490
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,1411.44,491
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,1767.45,493
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,2131.62,493
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,2488.73,494
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,2851.98,494
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,3206.05,495
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,3568.32,495
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,5364.37,496
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,7150.16,497
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,10721.7,498
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,14272.5,499
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,17854.4,499
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,21374,500
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,24945.5,500
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,28517,500
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,32088.5,500
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,35660,500
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,44458.9,501
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,53361.6,501
0.75,0.22,0.7,6,0.75,0.3,0.15,0,0,0,12,0,0,0,0,0,843,71167.2,501
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,4.75,326
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,5.42,426
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,6.62,449
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,7.95,463
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,9.41,472
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,10.87,479
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,12.94,485
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,15.08,491
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,27.08,506
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,40.39,513
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,69.12,520
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,99.24,524
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,129.92,527
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,161.07,529
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,192.77,530
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,224.52,531
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,256.23,532
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,287.88,533
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,446.96,536
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,607.67,537
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,927.04,539
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,1246.76,540
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,1564.68,541
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,1880.69,542
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,2201.66,542
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,2522.67,542
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,2834.77,543
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,3154.81,543
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,4740.19,544
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,6315.59,545
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,9496.49,545
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,12637.2,546
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,15808.1,546
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,18979,546
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,22079.3,547
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,25240.1,547
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,28400.9,547
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,31561.8,547
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,39463.8,547
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,47365.8,547
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,62968.1,548
0.76,0.22,0.29,0.07,0.11,0.02,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,94475.2,548
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,5.7,403
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,6.83,436
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,8.15,453
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,9.6,464
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,11.07,472
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,13.11,480
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,15.33,485
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,27.38,502
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,40.73,510
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,69.53,518
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,99.83,522
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,130.7,525
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,162.05,527
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,193.94,528
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,225.2,530
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,257.02,531
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,289.64,531
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,449.72,534
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,609.56,536
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,929.92,538
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,1250.66,539
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,1569.58,540
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,1892.51,540
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,2208.58,541
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,2530.6,541
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,2843.71,542
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,3164.76,542
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,4755.19,543
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,6335.64,544
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,9526.63,544
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,12677.4,545
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,15858.4,545
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,19039.4,545
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,22149.9,546
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,25320.8,546
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,28491.7,546
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,31662.6,546
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,39589.9,546
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,47517.1,546
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,63169.9,547
0.76,0.22,0.29,0.07,0.11,0.1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,94778.1,547
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,16.22,390
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,18.11,417
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,30.36,463
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,44.34,479
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,74.61,493
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,106.03,501
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,138.51,505
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,170.81,509
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,203.87,511
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,236.8,513
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,270.3,514
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,302.85,516
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,469.03,520
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,635.9,522
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,967.47,525
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,1297.41,527
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,1628.44,528
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,1957.57,529
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,2284.74,530
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,2617.87,530
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,2942.08,531
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,3274.24,531
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,4905.2,533
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,6556.18,533
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,9797.96,535
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,13079.9,535
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,16311.5,536
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,19583.4,536
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,22855.3,536
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,26046.5,537
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,29308.3,537
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,32570.1,537
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,40724.6,537
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,48727.8,538
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,64986.3,538
0.76,0.22,0.29,0.07,0.11,1,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,97200.5,539
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,10.17,352
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,10.82,414
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,12.09,436
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,14.04,453
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,16.14,465
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,28.07,493
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,41.32,505
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,69.73,517
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,99.53,523
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,129.92,527
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,161.07,529
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,192.19,531
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,223.15,533
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,254.67,534
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,286.12,535
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,442.82,539
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,600.15,541
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,912.6,544
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,1227.28,545
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,1540.16,546
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,1851.12,547
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,2160.12,548
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,2475.07,548
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,2781.11,549
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,3095.1,549
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,4650.19,550
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,6195.29,551
0.76,0.22,0.29,0.07,0.11,3,0.02,0.17,0,0,0,0,0,0,0.008,0.008,860,9285.45,552
